GML,Real
1.016078308471762,1.0184705073750766
1.0352060109449368,1.0375732134490108
1.035176372459596,1.0375438694315389
1.0300564855762597,1.0314018150128337
0.9900791665161887,0.9924132661014274
1.0307581084907436,1.0307581084909114
0.9801254667645188,0.9836992715679146
0.9751991041132596,0.9869310003737168
0.9823525532295864,0.9855643861426594
0.9889358582741476,0.9911525558869239
0.9589534100895946,0.9640566759783381
0.9684254444532143,0.973156076842776
0.979588460285753,0.983379764293072
0.9853724700637682,0.9880197273628398
0.9986744676997859,0.9998481224005583
0.9986849061460641,0.9998676460663359
0.9875934972074804,0.9902643722105033
0.9791347101242416,0.9858574625691032
0.9795656393865118,0.983857141215525
0.973319812656187,0.9878557924724575
0.956282236847691,0.9990498640293087
0.992639961367732,0.9947954529538977
0.9824569083225357,0.9991065009527429
0.984834324058252,0.9880129466599963
0.9514799562294182,0.9698889458312662
1.029898406276091,1.0298984062760905
0.9890785096374841,0.9909257701745671
0.995,0.995
0.9831212045266731,0.9902380971404875
0.9826523859669735,0.997942767714589
0.95,0.9657793801131583
1.0398,1.0398
0.9878474586969125,0.9900129831168634
0.9919522995769806,0.9949405967982444
0.9546863121577065,0.9975146020097011
0.9963911663848144,0.9992512528379662
0.9815755569276993,1.0016891489129478
1.0459,1.0459
1.0108419815652985,1.0119672571471847
1.025,1.025
0.9934456769222936,0.9939258195414465
0.9579703525822314,1.0006688581484753
0.9812392169225158,0.9905260389346359
0.9854442807461674,0.9880724460619285
1.05,1.05
0.9839167087203167,0.9868464014353293
0.9581701357250547,0.9885129207564998
0.9848150798329733,0.990064756696077
0.9845264835867757,1.0045838447444946
1.0106,1.0106
1.0298630477885073,1.0298630477886088
1.0,1.0
1.0,1.0
1.0308357496504967,1.0308357496507223
0.9963887304452846,0.9992493072280907
0.9514756305723647,0.9698847037342382
1.0308357496504963,1.0308357496507223
1.0250000000000001,1.025
0.9786340048860374,0.9826815709917085
0.9737636133240265,0.9875278111085742
0.9717179655181859,0.9753244469713883
1.0054444374632117,1.006757198540857
0.9871303357973964,0.9906837994669727
1.0310229926271897,1.0329005725113651
1.0153886100341407,1.0177391195613745
1.0176181246170952,1.0201551141788892
1.024092246451727,1.0265783182344406
1.030673830379905,1.0330513353860487
1.0323353853451689,1.0344854858875243
1.0328,1.0328
0.9973281642207222,0.9986625902411154
1.0459,1.0459
0.9938539361255616,0.9938539361255615
0.9890785096374842,0.9909257701745671
0.9890785096374841,0.9909257701745671
0.9887866016829563,0.9899486360401566
1.0308357496504963,1.0308357496507223
1.0250000000000001,1.025
1.0301759020689434,1.0327965522083893
