GML,Real
0.037461150257315445,0.03752968734830152
0.06778686952721147,0.06770328812272251
0.07462862094168665,0.07451374099541509
0.04623779074611974,0.04620240419036008
0.10282802847646044,0.10259351439450914
0.1331871390253152,0.13294219533079674
0.12139840353867326,0.12092685167995752
0.13159945419119845,0.13050909737944044
0.11797507729623868,0.11755614351591358
0.10863546857556328,0.10831475602662954
0.09286765812149644,0.09255419836945437
0.0939526108258617,0.0936391789249144
0.11625801884686338,0.11580969646952381
0.10375099791455344,0.10346109977332861
0.09005929767468726,0.0898727597010072
0.08662217763897055,0.08644687462797059
0.10422657319764816,0.10398411780644028
0.09035849999882739,0.09003146285170861
0.09309028602093461,0.09279738148800569
0.14785248185289568,0.14633790300013944
0.25822994750435013,0.2506650540411201
0.17019013362064683,0.169638944882185
0.1498176807482623,0.1490455993039344
0.14645730243780664,0.14581383002222248
0.16609808977068985,0.1640423067172817
0.13359137776927898,0.13334643407454683
0.16143051597786506,0.16092581004023568
0.13482662448880145,0.13440931595935884
0.15035040266850608,0.14970952399708892
0.14813242890968548,0.14740732477291035
0.15167270480657224,0.15012695009699262
0.10324166170810406,0.102996718013372
0.15747982281046768,0.15698387483218795
0.16677109013129643,0.1660040674511246
0.2502134813498813,0.2433108731593614
0.1721246247749475,0.17132791182625134
0.1542168870156928,0.15330235701829764
0.09378421211308474,0.0935392684183526
0.138209417652019,0.13787782540795349
0.11268101673766973,0.11243607304293766
0.14373905435909196,0.1433066526641229
0.26581320968365807,0.2576236864022446
0.13840762135276785,0.13789443503446996
0.13627061971268084,0.13586678162978078
0.09143622292448184,0.09119127922975187
0.11225631829442806,0.11189572706579673
0.22014667032874202,0.21543292432882588
0.1541387887064083,0.15350987538519884
0.16548745508640694,0.16412938663534463
0.17218995543975169,0.1714249353318021
0.1318922993048326,0.13164735561023688
-0.10033427061889011,-0.0999085216284714
-0.10188919923203077,-0.10149008402111978
0.13421709380891622,0.13397215011444508
0.17212461343639296,0.17132789500375575
0.16642342820032452,0.16435549582752773
0.1342170938089149,0.13397215011444508
0.11268101673766973,0.11243607304293766
0.10457149711228597,0.10419820765998113
0.14436703681139829,0.14295105998406732
0.14268779174657675,0.14206064315172132
0.13384021175080862,0.13350807453731792
0.10873558859716281,0.10846558612942414
0.0568743224056254,0.056821845551217165
0.03491896738773281,0.03499948572439993
0.03577613079343145,0.03586057166218467
0.04686790371271288,0.046890640032305524
0.0641054990396479,0.06403875577910341
0.0635413020491784,0.06347084295676925
0.0,0.0
0.16336599527768314,0.16262230604751468
0.09378421211308474,0.0935392684183526
0.22992608971537143,0.22968114602063816
0.16143051597786506,0.16092581004023568
0.16143051597786506,0.16092581004023568
0.09005929767468726,0.0898727597010072
0.13421709380891444,0.13397215011444508
0.11268101673766973,0.11243607304293766
0.04841310512816044,0.04842882761687316
