Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,1.7334626259950539,0.06400265951622858,0,0.1257217600283759,-0.0833324022310401,7960.145062089005,2.67697811126709
feeder2,1.7254903617670587,-0.08210785142168626,0,0.12892222222222224,-0.08333333333333337,7960.145062089005,2.67697811126709
feeder3,2.3975864740371486,0.11571265703519076,0,0.17812222222222224,-0.08333333333333337,7960.145062089005,2.67697811126709
feeder4,2.2805689143611745,-0.10986177905139205,0,0.17492222222222223,-0.08333333333333337,7960.145062089005,2.67697811126709
feeder5,2.3146976536054025,0.04919289840412161,0,0.1729217373659037,-0.08333145640082762,7960.145062089005,2.67697811126709
feeder6,3.5213470220124217,0.17604805450507066,0,0.24298094194565828,-0.00038593191100821933,7960.145062089005,2.67697811126709
feeder7,2.1922176951692864,-0.10544421809179766,0,0.15392222222222224,-0.08333333333333337,7960.145062089005,2.67697811126709
feeder8,2.9692868426145043,-0.14429767546405856,0,0.21602222222222223,-0.08333333333333337,7960.145062089005,2.67697811126709
feeder9,2.4734005954079326,0.07701708155422994,0,0.17022175793475824,-0.08333239812520077,7960.145062089005,2.67697811126709
feeder10,1.4080605973965605,0.06623636320316136,0,0.10112222222222224,-0.08333333333333337,7960.145062089005,2.67697811126709
feeder11,2.133089490069911,-0.10248780783682887,0,0.15292222222222224,-0.08333333333333337,7960.145062089005,2.67697811126709
feeder12,1.1241883288549603,-0.052042749776081344,0,0.09272222222222223,-0.08333333333333337,7960.145062089005,2.67697811126709
