Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,1.6759232976480705,0.06174512424473527,0,0.2021083189171756,-0.08331035049336322,8143.592462369448,6.011445999145508
feeder2,1.488797900189721,-0.07027322834281939,0,0.20531111111111117,-0.08333333333333337,8143.592462369448,6.011445999145508
feeder3,1.9868272724110525,0.09934181655416845,0,0.24300156248364144,9058672316264449e-21,8143.592462369448,6.011445999145508
feeder4,2.0422202580077613,-0.10211158942889978,0,0.24300180029009885,11530570234286053e-21,8143.592462369448,6.011445999145508
feeder5,2.0158994052184367,0.0678615803658201,0,0.24296484072345934,-6856805841182201e-20,8143.592462369448,6.011445999145508
feeder6,3.065292275201648,0.15326516334217596,0,0.24297151727492416,10991641871016533e-21,8143.592462369448,6.011445999145508
feeder7,2.0863837709599014,-0.100153785847767,0,0.23030903512735712,-0.08330805400456143,8143.592462369448,6.011445999145508
feeder8,2.8531979314580673,-0.14266044615499693,0,0.24297151727492416,10991641871016533e-21,8143.592462369448,6.011445999145508
feeder9,2.1337265778748087,0.061232476131641955,0,0.24296667819682913,326195855779865e-19,8143.592462369448,6.011445999145508
feeder10,1.400119358338556,0.06583933878410575,0,0.1775110491426314,-0.08333258265644106,8143.592462369448,6.011445999145508
feeder11,1.8783160090817939,-0.08974913378742304,0,0.22931111111111116,-0.08333333333333337,8143.592462369448,6.011445999145508
feeder12,1.0247069231039911,-0.0470686794885329,0,0.16911111111111116,-0.08333333333333337,8143.592462369448,6.011445999145508
