RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/11/2019 00:00:00",0,0,14.76,18.33
"08/11/2019 00:05:00",0,0,13.82,18.33
"08/11/2019 00:10:00",0,0,13.99,18.33
"08/11/2019 00:15:00",0,0,16.19,18.33
"08/11/2019 00:20:00",0,0,15.54,18.33
"08/11/2019 00:25:00",0,0,14.73,18.33
"08/11/2019 00:30:00",0,0,16.18,18.33
"08/11/2019 00:35:00",0,0,16.14,18.33
"08/11/2019 00:40:00",0,0,14.72,18.33
"08/11/2019 00:45:00",0,0,14.65,18.33
"08/11/2019 00:50:00",0,0,13.75,18.33
"08/11/2019 00:55:00",0,0,13.6,18.33
"08/11/2019 01:00:00",0,0,16.01,15.82
"08/11/2019 01:05:00",0,0,16.09,15.82
"08/11/2019 01:10:00",0,0,15.98,15.82
"08/11/2019 01:15:00",0,0,14.71,15.82
"08/11/2019 01:20:00",0,0,14.71,15.82
"08/11/2019 01:25:00",0,0,14.66,15.82
"08/11/2019 01:30:00",0,0,14.68,15.82
"08/11/2019 01:35:00",0,0,14.68,15.82
"08/11/2019 01:40:00",0,0,14.61,15.82
"08/11/2019 01:45:00",0,0,13.58,15.82
"08/11/2019 01:50:00",0,0,14.6,15.82
"08/11/2019 01:55:00",0,0,14.6,15.82
"08/11/2019 02:00:00",0,0,14.65,14.38
"08/11/2019 02:05:00",0,0,14.65,14.38
"08/11/2019 02:10:00",0,0,14.59,14.38
"08/11/2019 02:15:00",0,0,14.6,14.38
"08/11/2019 02:20:00",0,0,14.56,14.38
"08/11/2019 02:25:00",0,0,14.56,14.38
"08/11/2019 02:30:00",0,0,14.56,14.38
"08/11/2019 02:35:00",0,0,14.53,14.38
"08/11/2019 02:40:00",0,0,13.61,14.38
"08/11/2019 02:45:00",0,0,13.51,14.38
"08/11/2019 02:50:00",0,0,13.59,14.38
"08/11/2019 02:55:00",0,0,13.48,14.38
"08/11/2019 03:00:00",0,0,14.49,13.68
"08/11/2019 03:05:00",0,0,14.48,13.68
"08/11/2019 03:10:00",0,0,14.49,13.68
"08/11/2019 03:15:00",0,0,14.49,13.68
"08/11/2019 03:20:00",0,0,14.52,13.68
"08/11/2019 03:25:00",0,0,14.49,13.68
"08/11/2019 03:30:00",0,0,14.5,13.68
"08/11/2019 03:35:00",0,0,14.52,13.68
"08/11/2019 03:40:00",0,0,14.49,13.68
"08/11/2019 03:45:00",0,0,14.48,13.68
"08/11/2019 03:50:00",0,0,13.63,13.68
"08/11/2019 03:55:00",0,0,13.48,13.68
"08/11/2019 04:00:00",0,0,13.38,12.9
"08/11/2019 04:05:00",0,0,13.38,12.9
"08/11/2019 04:10:00",0,0,13.38,12.9
"08/11/2019 04:15:00",0,0,13.19,12.9
"08/11/2019 04:20:00",0,0,12.87,12.9
"08/11/2019 04:25:00",0,0,11.93,12.9
"08/11/2019 04:30:00",0,0,12,12.9
"08/11/2019 04:35:00",0,0,11.91,12.9
"08/11/2019 04:40:00",0,0,12,12.9
"08/11/2019 04:45:00",0,0,12.01,12.9
"08/11/2019 04:50:00",0,0,12.34,12.9
"08/11/2019 04:55:00",0,0,12.02,12.9
"08/11/2019 05:00:00",0,0,13.74,12.41
"08/11/2019 05:05:00",0,0,14.35,12.41
"08/11/2019 05:10:00",0,0,17.94,12.41
"08/11/2019 05:15:00",0,0,13.55,12.41
"08/11/2019 05:20:00",0,0,13.45,12.41
"08/11/2019 05:25:00",0,0,13.44,12.41
"08/11/2019 05:30:00",0,0,13.44,12.41
"08/11/2019 05:35:00",0,0,13.44,12.41
"08/11/2019 05:40:00",0,0,13.1,12.41
"08/11/2019 05:45:00",0,0,13.34,12.41
"08/11/2019 05:50:00",0,0,12.95,12.41
"08/11/2019 05:55:00",0,0,12.83,12.41
