RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/04/2019 00:00:00",0,0,25.53,23.5
"08/04/2019 00:05:00",0,0,20.11,23.5
"08/04/2019 00:10:00",0,0,25.75,23.5
"08/04/2019 00:15:00",0,0,25.6,23.5
"08/04/2019 00:20:00",0,0,25.46,23.5
"08/04/2019 00:25:00",0,0,21.09,23.5
"08/04/2019 00:30:00",0,0,21.3,23.5
"08/04/2019 00:35:00",0,0,22.39,23.5
"08/04/2019 00:40:00",0,0,24.18,23.5
"08/04/2019 00:45:00",0,0,23.58,23.5
"08/04/2019 00:50:00",0,0,23.5,23.5
"08/04/2019 00:55:00",0,0,23.14,23.5
"08/04/2019 01:00:00",0,0,22.15,22.05
"08/04/2019 01:05:00",0,0,22.15,22.05
"08/04/2019 01:10:00",0,0,21.6,22.05
"08/04/2019 01:15:00",0,0,21.62,22.05
"08/04/2019 01:20:00",0,0,21.76,22.05
"08/04/2019 01:25:00",0,0,21.5,22.05
"08/04/2019 01:30:00",0,0,21.62,22.05
"08/04/2019 01:35:00",0,0,21.66,22.05
"08/04/2019 01:40:00",0,0,21.52,22.05
"08/04/2019 01:45:00",0,0,21.48,22.05
"08/04/2019 01:50:00",0,0,21.64,22.05
"08/04/2019 01:55:00",0,0,22.13,22.05
"08/04/2019 02:00:00",0,0,19.96,20.5
"08/04/2019 02:05:00",0,0,19.52,20.5
"08/04/2019 02:10:00",0,0,19.76,20.5
"08/04/2019 02:15:00",0,0,20,20.5
"08/04/2019 02:20:00",0,0,20,20.5
"08/04/2019 02:25:00",0,0,19.56,20.5
"08/04/2019 02:30:00",0,0,19.54,20.5
"08/04/2019 02:35:00",0,0,19.35,20.5
"08/04/2019 02:40:00",0,0,18.91,20.5
"08/04/2019 02:45:00",0,0,18.89,20.5
"08/04/2019 02:50:00",0,0,16.96,20.5
"08/04/2019 02:55:00",0,0,16.81,20.5
"08/04/2019 03:00:00",0,0,19.16,19.12
"08/04/2019 03:05:00",0,0,16.83,19.12
"08/04/2019 03:10:00",0,0,15.89,19.12
"08/04/2019 03:15:00",0,0,16.75,19.12
"08/04/2019 03:20:00",0,0,16.76,19.12
"08/04/2019 03:25:00",0,0,16.75,19.12
"08/04/2019 03:30:00",0,0,16.76,19.12
"08/04/2019 03:35:00",0,0,18.14,19.12
"08/04/2019 03:40:00",0,0,16.75,19.12
"08/04/2019 03:45:00",0,0,18.14,19.12
"08/04/2019 03:50:00",0,0,18.15,19.12
"08/04/2019 03:55:00",0,0,17.63,19.12
"08/04/2019 04:00:00",0,0,19.44,18.32
"08/04/2019 04:05:00",0,0,16.77,18.32
"08/04/2019 04:10:00",0,0,18.9,18.32
"08/04/2019 04:15:00",0,0,18.91,18.32
"08/04/2019 04:20:00",0,0,16.76,18.32
"08/04/2019 04:25:00",0,0,16.73,18.32
"08/04/2019 04:30:00",0,0,16.73,18.32
"08/04/2019 04:35:00",0,0,16.75,18.32
"08/04/2019 04:40:00",0,0,16.75,18.32
"08/04/2019 04:45:00",0,0,16.75,18.32
"08/04/2019 04:50:00",0,0,16.77,18.32
"08/04/2019 04:55:00",0,0,18.9,18.32
"08/04/2019 05:00:00",0,0,19.1,17.96
"08/04/2019 05:05:00",0,0,19.43,17.96
"08/04/2019 05:10:00",0,0,19.43,17.96
"08/04/2019 05:15:00",0,0,19.56,17.96
"08/04/2019 05:20:00",0,0,19.77,17.96
"08/04/2019 05:25:00",0,0,19.77,17.96
"08/04/2019 05:30:00",0,0,19.54,17.96
"08/04/2019 05:35:00",0,0,19.43,17.96
"08/04/2019 05:40:00",0,0,19.55,17.96
"08/04/2019 05:45:00",0,0,19.56,17.96
"08/04/2019 05:50:00",0,0,19.56,17.96
"08/04/2019 05:55:00",0,0,19.77,17.96
"08/04/2019 06:00:00",0,0,19.42,18.18
"08/04/2019 06:05:00",0,0,19.16,18.18
"08/04/2019 06:10:00",0,0,19.16,18.18
"08/04/2019 06:15:00",0,0,19.14,18.18
"08/04/2019 06:20:00",0,0,19.03,18.18
"08/04/2019 06:25:00",0,0,18.89,18.18
"08/04/2019 06:30:00",0,0,15.1,18.18
"08/04/2019 06:35:00",0,0,17.44,18.18
"08/04/2019 06:40:00",0,0,17.46,18.18
"08/04/2019 06:45:00",0,0,17.34,18.18
"08/04/2019 06:50:00",0,0,16.91,18.18
"08/04/2019 06:55:00",0,0,14.75,18.18
"08/04/2019 07:00:00",0,0,12.97,18.32
"08/04/2019 07:05:00",0,0,17.1,18.32
"08/04/2019 07:10:00",0,0,17.08,18.32
"08/04/2019 07:15:00",0,0,17.12,18.32
"08/04/2019 07:20:00",0,0,17.13,18.32
"08/04/2019 07:25:00",0,0,17.17,18.32
"08/04/2019 07:30:00",0,0,17.15,18.32
"08/04/2019 07:35:00",0,0,17.15,18.32
"08/04/2019 07:40:00",0,0,17.18,18.32
"08/04/2019 07:45:00",0,0,17.16,18.32
"08/04/2019 07:50:00",0,0,17.2,18.32
"08/04/2019 07:55:00",0,0,18.87,18.32
"08/04/2019 08:00:00",0,0,15.34,20
"08/04/2019 08:05:00",0,0,15.49,20
"08/04/2019 08:10:00",0,0,15.54,20
"08/04/2019 08:15:00",0,0,15.86,20
"08/04/2019 08:20:00",0,0,16.65,20
"08/04/2019 08:25:00",0,0,16.59,20
"08/04/2019 08:30:00",0,0,16.63,20
"08/04/2019 08:35:00",0,0,16.68,20
"08/04/2019 08:40:00",0,0,16.84,20
"08/04/2019 08:45:00",0,0,16.85,20
"08/04/2019 08:50:00",0,0,17.15,20
"08/04/2019 08:55:00",0,0,17.42,20
"08/04/2019 09:00:00",0,0,17.18,21.93
"08/04/2019 09:05:00",0,0,17.23,21.93
"08/04/2019 09:10:00",0,0,18.7,21.93
"08/04/2019 09:15:00",0,0,18.97,21.93
"08/04/2019 09:20:00",0,0,18.83,21.93
"08/04/2019 09:25:00",0,0,19.08,21.93
"08/04/2019 09:30:00",0,0,19.05,21.93
"08/04/2019 09:35:00",0,0,19.13,21.93
"08/04/2019 09:40:00",0,0,19.22,21.93
"08/04/2019 09:45:00",0,0,19.39,21.93
"08/04/2019 09:50:00",0,0,20.16,21.93
"08/04/2019 09:55:00",0,0,19.83,21.93
"08/04/2019 10:00:00",0,0,17,23.47
"08/04/2019 10:05:00",0,0,17.24,23.47
"08/04/2019 10:10:00",0,0,17.74,23.47
"08/04/2019 10:15:00",0,0,19.8,23.47
"08/04/2019 10:20:00",0,0,19.82,23.47
"08/04/2019 10:25:00",0,0,22.02,23.47
"08/04/2019 10:30:00",0,0,22.11,23.47
"08/04/2019 10:35:00",0,0,22.09,23.47
"08/04/2019 10:40:00",0,0,22.13,23.47
"08/04/2019 10:45:00",0,0,22.06,23.47
"08/04/2019 10:50:00",0,0,22.08,23.47
"08/04/2019 10:55:00",0,0,22.08,23.47
"08/04/2019 11:00:00",0,0,22.06,26.37
"08/04/2019 11:05:00",0,0,22.04,26.37
"08/04/2019 11:10:00",0,0,22.06,26.37
"08/04/2019 11:15:00",0,0,22.06,26.37
"08/04/2019 11:20:00",0,0,22.06,26.37
"08/04/2019 11:25:00",0,0,22.06,26.37
"08/04/2019 11:30:00",0,0,22.06,26.37
"08/04/2019 11:35:00",0,0,22.08,26.37
"08/04/2019 11:40:00",0,0,22.09,26.37
"08/04/2019 11:45:00",0,0,22.08,26.37
"08/04/2019 11:50:00",0,0,22.08,26.37
"08/04/2019 11:55:00",0,0,22.08,26.37
"08/04/2019 12:00:00",0,0,22.08,28.5
"08/04/2019 12:05:00",0,0,22.34,28.5
"08/04/2019 12:10:00",0,0,22.1,28.5
"08/04/2019 12:15:00",0,0,22.08,28.5
"08/04/2019 12:20:00",0,0,22.37,28.5
"08/04/2019 12:25:00",0,0,22.35,28.5
"08/04/2019 12:30:00",0,0,22.1,28.5
"08/04/2019 12:35:00",0,0,22.36,28.5
"08/04/2019 12:40:00",0,0,22.36,28.5
"08/04/2019 12:45:00",0,0,22.42,28.5
"08/04/2019 12:50:00",0,0,24.58,28.5
"08/04/2019 12:55:00",0,0,24.58,28.5
"08/04/2019 13:00:00",0,0,22.1,30.5
"08/04/2019 13:05:00",0,0,24.6,30.5
"08/04/2019 13:10:00",0,0,26.71,30.5
"08/04/2019 13:15:00",0,0,28.71,30.5
"08/04/2019 13:20:00",0,0,31.26,30.5
"08/04/2019 13:25:00",0,0,29.53,30.5
"08/04/2019 13:30:00",0,0,27.55,30.5
"08/04/2019 13:35:00",0,0,24.82,30.5
"08/04/2019 13:40:00",0,0,24.59,30.5
"08/04/2019 13:45:00",0,0,22.48,30.5
"08/04/2019 13:50:00",0,0,22.16,30.5
"08/04/2019 13:55:00",0,0,22.32,30.5
"08/04/2019 14:00:00",0,0,22.3,32.43
"08/04/2019 14:05:00",0,0,24.67,32.43
"08/04/2019 14:10:00",0,0,26.38,32.43
"08/04/2019 14:15:00",0,0,28.33,32.43
"08/04/2019 14:20:00",0,0,28.84,32.43
"08/04/2019 14:25:00",0,0,28.81,32.43
"08/04/2019 14:30:00",0,0,29,32.43
"08/04/2019 14:35:00",0,0,29.49,32.43
"08/04/2019 14:40:00",0,0,38.54,32.43
"08/04/2019 14:45:00",0,0,30.03,32.43
"08/04/2019 14:50:00",0,0,28.94,32.43
"08/04/2019 14:55:00",0,0,30.05,32.43
"08/04/2019 15:00:00",0,0,26.74,34.98
"08/04/2019 15:05:00",0,0,26.74,34.98
"08/04/2019 15:10:00",0,0,26.78,34.98
"08/04/2019 15:15:00",0,0,28.93,34.98
"08/04/2019 15:20:00",0,0,28.93,34.98
"08/04/2019 15:25:00",0,0,28.7,34.98
"08/04/2019 15:30:00",0,0,28.82,34.98
"08/04/2019 15:35:00",0,0,30.07,34.98
"08/04/2019 15:40:00",0,0,30.07,34.98
"08/04/2019 15:45:00",0,0,30.06,34.98
"08/04/2019 15:50:00",0,0,30.03,34.98
"08/04/2019 15:55:00",0,0,29.65,34.98
"08/04/2019 16:00:00",0,0,26.41,37.88
"08/04/2019 16:05:00",0,0,25.63,37.88
"08/04/2019 16:10:00",0,0,25.63,37.88
"08/04/2019 16:15:00",0,0,25.26,37.88
"08/04/2019 16:20:00",0,0,26.66,37.88
"08/04/2019 16:25:00",0,0,26.76,37.88
"08/04/2019 16:30:00",0,0,27.65,37.88
"08/04/2019 16:35:00",0,0,28.37,37.88
"08/04/2019 16:40:00",0,0,28.72,37.88
"08/04/2019 16:45:00",0,0,28.78,37.88
"08/04/2019 16:50:00",0,0,29.7,37.88
"08/04/2019 16:55:00",0,0,29.63,37.88
"08/04/2019 17:00:00",0,0,28.96,40.09
"08/04/2019 17:05:00",0,0,28.9,40.09
"08/04/2019 17:10:00",0,0,28.79,40.09
"08/04/2019 17:15:00",0,0,29.5,40.09
"08/04/2019 17:20:00",0,0,30.69,40.09
"08/04/2019 17:25:00",0,0,31.68,40.09
"08/04/2019 17:30:00",0,0,32.78,40.09
"08/04/2019 17:35:00",0,0,33.47,40.09
"08/04/2019 17:40:00",0,0,32.76,40.09
"08/04/2019 17:45:00",0,0,32.41,40.09
"08/04/2019 17:50:00",0,0,32.41,40.09
"08/04/2019 17:55:00",0,0,31.77,40.09
"08/04/2019 18:00:00",0,0,33.41,34.94
"08/04/2019 18:05:00",0,0,32.1,34.94
"08/04/2019 18:10:00",0,0,32.01,34.94
"08/04/2019 18:15:00",0,0,32.84,34.94
"08/04/2019 18:20:00",0,0,33.28,34.94
"08/04/2019 18:25:00",0,0,32.84,34.94
"08/04/2019 18:30:00",0,0,185.53,34.94
"08/04/2019 18:35:00",0,0,59.55,34.94
"08/04/2019 18:40:00",0,0,35.5,34.94
"08/04/2019 18:45:00",0,0,34.52,34.94
"08/04/2019 18:50:00",0,0,34.68,34.94
"08/04/2019 18:55:00",0,0,34.54,34.94
"08/04/2019 19:00:00",0,0,36.31,31.45
"08/04/2019 19:05:00",0,0,38.11,31.45
"08/04/2019 19:10:00",0,0,36.23,31.45
"08/04/2019 19:15:00",0,0,37.72,31.45
"08/04/2019 19:20:00",0,0,38.08,31.45
"08/04/2019 19:25:00",0,0,37.96,31.45
"08/04/2019 19:30:00",0,0,34.52,31.45
"08/04/2019 19:35:00",0,0,34.29,31.45
"08/04/2019 19:40:00",0,0,35.72,31.45
"08/04/2019 19:45:00",0,0,32.06,31.45
"08/04/2019 19:50:00",0,0,29.49,31.45
