cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
27251.470641903597,37.656,3.730548795314862,64.85500000000008,-0.017649633192832095,3.730548795314862,8.949579849557832,0,-2.919661582813371e-15,OPTIMAL,588205.0388377062,2.0540089815592677
