GML,Real
-2.869574606759143,-2.8695746067629706
-0.047307686540579895,-0.047307686540579895
-0.02964614007075678,-0.02964614007075678
-0.0784676729782529,-0.0784676729782529
-0.5052460220076084,-0.5052460220076084
-0.04705536500659212,-0.04705536500659212
-0.01059692456841345,-0.01059692456841345
-6.409244583246728,-6.409244583246728
-6.425644588316221,-6.425644588316221
