GML,Real
-0.02514600512221543,-0.02514600512207266
-0.04731504347697468,-0.04731504347686008
-0.04661630840415709,-0.04661630840404256
-0.03033001971178123,-0.030330019711772398
-0.06471741921251084,-0.06471741921261848
-0.08653861065598134,-0.08653861065715553
-0.07642950574258212,-0.07642950574226769
-0.07359407488292602,-0.07359407488274623
-0.07426387873239548,-0.07426387873215187
-0.06925618669966926,-0.06925618669954534
-0.05326804957063658,-0.053268049570437195
-0.056640054478870105,-0.05664005447865959
-0.07343073650611665,-0.07343073650582942
-0.06582414763418187,-0.0658241476340471
-0.05984792857429544,-0.05984792857456743
-0.05783141891941393,-0.05783141891966519
-0.06483600126161715,-0.06483600126167564
-0.05508433930237455,-0.05508433930219651
-0.05919908725797596,-0.05919908725775245
-0.0807462304944746,-0.08074623049429377
-0.13159076322408314,-0.13159076322389612
-0.10051657841058015,-0.10051657841068862
-0.0942684421583837,-0.09426844215837048
-0.09031707379512177,-0.0903170737942565
-0.08712103620323441,-0.08712103620303904
-0.08867138177885359,-0.08867138177946544
-0.09698305727828993,-0.09698305727837207
-0.0853479206652179,-0.08534792066515103
-0.0898767744264437,-0.08987677442649653
-0.09281772282219558,-0.09281772282218625
-0.08031336344098827,-0.0803133634407929
-0.07921760062508408,-0.0792176006256967
-0.09460114922170115,-0.09460114922180947
-0.10279179756469459,-0.10279179756335255
-0.12809691863655814,-0.1280969186363718
-0.10663980054893063,-0.10663980054727121
-0.09788164717179582,-0.09788164717177261
-0.07673944724750159,-0.07673944724811418
-0.08517721265032874,-0.0851772126507452
-0.07640547767423778,-0.07640547767485194
-0.08956451676585342,-0.08956451676582496
-0.13496515352138694,-0.1349651535211992
-0.08498424951774508,-0.0849842495177535
-0.08141006988459498,-0.08141006988473921
-0.07832533150464097,-0.07832533150525363
-0.07099632548608792,-0.07099632548589906
-0.11234186984350325,-0.11234186984331722
-0.09113720305007877,-0.09113720305016997
-0.1041433424435958,-0.10414334244357265
-0.10670718943082935,-0.10670718942954965
-0.08592232711238523,-0.08592232711334717
0.057956844348986625,0.05795684434912109
0.0585533764425894,0.05855337644273125
-0.08707405055129147,-0.08707405055262692
-0.10663978878946345,-0.10663978878780388
-0.08725532591642438,-0.08725532591622927
-0.08707405055129103,-0.08707405055262692
-0.07640547767423778,-0.07640547767485194
-0.0664348499550047,-0.06643484995474935
-0.07925069036293708,-0.07925069036275668
-0.0902014620315339,-0.09020146203121852
-0.08340337067498194,-0.08340337067536553
-0.06781938874612914,-0.06781938874611337
-0.037252451855007696,-0.03725245185495311
-0.02358573022403032,-0.023585730223887786
-0.023835659239372475,-0.023835659239237045
-0.031232384493952825,-0.03123238449382076
-0.04218881959670906,-0.04218881959659464
-0.041528077101819605,-0.0415280771017511
0.0,0.0
-0.09782339512371241,-0.09782339512260585
-0.07673944724750159,-0.07673944724811418
-0.1488430029441683,-0.1488430029447802
-0.09698305727828993,-0.09698305727837207
-0.09698305727828993,-0.09698305727837207
-0.05984792857429544,-0.05984792857456743
-0.08707405055129014,-0.08707405055262692
-0.07640547767423778,-0.07640547767485194
-0.03243032407363655,-0.03243032407350127
