GML,Real
0.03646805285461463,0.03646805285453822
0.06550383747481359,0.06550383747473797
0.07172771946832102,0.0717277194682447
0.04508797943721318,0.04508797943715428
0.10129508225356476,0.10129508225345193
0.13213937742637505,0.1321393774259265
0.11964443715454864,0.1196444371545159
0.13029655630045944,0.13029655630039277
0.11614612464322249,0.11614612464317721
0.10670083490525961,0.10670083490519232
0.09144143084286149,0.09144143084280305
0.09249955098289941,0.09249955098284302
0.11457590968361009,0.11457590968357187
0.10182424254082756,0.10182424254076168
0.08878355537507053,0.0887835553749185
0.08535589977897597,0.08535589977883087
0.10262140601468195,0.10262140601457825
0.08913483506435238,0.0891348350642877
0.09162005629044678,0.09162005629039266
0.14651869767823955,0.14651869767817152
0.2551099459758812,0.25510994597582015
0.16849779296007794,0.1684977929599595
0.14949328128323547,0.14949328128314468
0.1446134416030609,0.14461344160315168
0.16379314514982068,0.16379314514977464
0.1329101867406366,0.13291018674038063
0.15972898865271246,0.1597289886525989
0.13298304558401997,0.13298304558394142
0.14865384885458388,0.14865384885447827
0.14767576552841088,0.14767576552831968
0.1493719416880186,0.14937194168796997
0.10295779560721832,0.10295779560696268
0.15581673900515236,0.1558167390050326
0.1648425157624045,0.16484251576258377
0.24743504486008527,0.24743504486002393
0.17017063588536008,0.17017063588559528
0.15406422161100286,0.15406422161091368
0.09368594067926583,0.09368594067901018
0.13694635509323883,0.13694635509303796
0.11163325513832145,0.11163325513806742
0.1419371286303317,0.14193712863024388
0.2623710841938256,0.2623710841937649
0.1367755291293169,0.1367755291292216
0.1347042259680551,0.13470422596792644
0.0913567230604988,0.09135672306024223
0.11037481502082302,0.11037481502076775
0.21727427043373915,0.2172742704336776
0.15245254061045754,0.15245254061034297
0.16511000184121727,0.16511000184112842
0.17024662356175346,0.17024662356194029
0.13084453770574322,0.13084453770536664
-0.09763263687557888,-0.09763263687565628
-0.09918687342078769,-0.09918687342086636
0.13316933221007377,0.13316933220957483
0.1701706226942714,0.17017062269450642
0.16411217853311033,0.1641121785330641
0.13316933221007377,0.13316933220957483
0.11163325513832145,0.11163325513806742
0.10300253039043916,0.10300253039039353
0.14303020298948965,0.14303020298942173
0.1408436921752072,0.14084369217517792
0.1325337205853736,0.13253372058518142
0.10715174877025291,0.10715174877016394
0.05528888324962411,0.05528888324955475
0.03399235288561986,0.03399235288554378
0.03485674300428121,0.03485674300420651
0.04551825743763427,0.0455182574375597
0.06202886660599338,0.06202886660591787
0.06176722369312326,0.061767223693048934
0.0,0.0
0.1615614605239024,0.1615614605240299
0.09368594067926583,0.09368594067901018
0.22924456891972245,0.22924456891946562
0.15972898865271246,0.1597289886525989
0.15972898865271246,0.1597289886525989
0.08878355537507053,0.0887835553749185
0.13316933221007332,0.13316933220957483
0.11163325513832145,0.11163325513806742
0.04706729268876009,0.047067292688686
