GML,Real
1.0227253793078053,1.0239282815278608
1.0380804167698676,1.0394482621445893
1.0379083650515426,1.0392746756960947
1.0315761591937158,1.0331098343300846
0.9926526754293226,0.9939425436154676
1.0197377769619003,1.0197890952269626
0.9868560917607997,0.9885930444666161
0.9884480003141438,0.9908952592204474
0.9881453189911447,0.9897556515811056
0.9936097753689616,0.9947755997170384
0.9712602255670096,0.9730636849482363
0.9801247300524247,0.9819174767376656
0.9877385730769195,0.9895031424068712
0.9916513151321402,0.993024233660741
1.0004528831668338,1.0015768753031788
1.0013431888084339,1.0025377431798055
0.9908809898723527,0.9922119667401007
0.9931389535119443,0.9951250048598195
0.9909285496560306,0.9927055431681092
0.9865447801748615,0.9891612321125933
0.9783415248124037,0.9816326219527791
0.9817831126864445,0.9827881008537344
0.9871046701448442,0.9880098833852641
0.992045983618293,0.99377808406993
0.9753854937853943,0.9781759186459573
1.0226695264224488,1.0232563630862057
0.9859158159076792,0.9867636061437434
0.995,0.995
0.9866276973548126,0.9877986434141576
0.9871351943846929,0.9880958221956323
0.9751165313706811,0.9777646045881637
1.0398,1.0398
0.985787127240589,0.986775489554526
0.9946390601954447,0.996345267183434
0.9784889670455835,0.9817680685046819
0.9976233516840817,0.9992647893909523
0.9871993721131748,0.9879570216902948
1.0459,1.0459
1.006241505710529,1.0067337203882722
1.025,1.025
0.9922144545132399,0.9924369140645649
0.9782994532992063,0.9815943581200153
0.9885933326474883,0.9897731064037621
0.9880491503373473,0.9891481293513225
1.05,1.05
0.9896691675864489,0.9911710428527083
0.981790527090367,0.9849473539212781
0.9861003191519189,0.9872585778053338
0.9847954338987924,0.9855668449556321
1.0106,1.0106
1.0199188641800543,1.0199692523421051
1.0,1.0
1.0,1.0
1.0195432048715596,1.019594648035411
0.9976211270312314,0.9992628461364794
0.975285191996407,0.978075921644781
1.0195432048715594,1.019594648035411
1.0250000000000004,1.025
0.989672222681443,0.9914546291853461
0.9869048694414072,0.9894787582749377
0.9780332737540651,0.979841434702265
1.0040299241398307,1.0045902555316346
0.9904792269586337,0.991819290734174
1.0335629022455743,1.0350832381669144
1.0229348414568558,1.0241154002841202
1.0251255546240134,1.0263282054224836
1.0299961859345084,1.0312602188305522
1.0344871627776113,1.0358493538339753
1.0352193013711553,1.036695053740908
1.0328,1.0328
1.0034909634585687,1.0042363212596366
1.0459,1.0459
0.9968366643172253,0.9985787829487525
0.9859158159076792,0.9867636061437434
0.9859158159076793,0.9867636061437434
0.990547409076073,0.9916602725774049
1.0195432048715596,1.019594648035411
1.0250000000000004,1.025
1.0363194252686536,1.037625162509832
