cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
13374.402168301727,175.906,0.0,74.99999999999989,0.0,0.0,8.33296085252444,0,0.0,OPTIMAL,486480.55930182827,2.028172407319625
