cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
25087.335830663036,82.984,4.292367488573433,43.85599999999987,-0.7343952189216794,4.292367488573433,7.44431330286737,0,-1.5173815979749317e-15,OPTIMAL,461872.3244958804,2.019310422517351
