cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
-13524.853981093895,85.813,11.90664827402159,74.14605549462759,3.6872963098935374,-5.005215006273849,-4.934277264171432,0,0.0005424540301355756,OPTIMAL,484884.71115445765
