cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
34444.54350352925,84.156,0.0,25.50205549462756,0.20185680634665593,11.4786339073846,11.57410736005687,0,0.0,OPTIMAL,446321.2700067442
