cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
13396.155227142004,82.484,1.3221564267444033,74.14605549462759,3.902992327508763e-6,7.77188185058616,7.824857025199767,0,-4.1028726950236634e-8,OPTIMAL,477308.45887295925
