cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
39823.366666922906,86.36,0.35565877941605545,74.13205549462756,0.005895344245359197,12.255516141657788,12.34833074943346,0,-9.310557311546215e-7,OPTIMAL,448892.13603561744
