cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
22477.010918501262,83.047,0.0,0.43305549462753246,-0.03464544008518756,10.034990753576373,10.115666479973566,0,0.0,OPTIMAL,441495.55765518174
