cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
39695.08921192671,90.563,0.6390177273061131,74.14605549462759,2.1439554911204544e-5,12.042319599021804,12.131750981640193,0,-1.0908363988866376e-7,OPTIMAL,450219.49583664467
