cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
13941.236078881506,83.344,0.0,74.14605549462759,4.618900386932624e-5,8.545067202161183,8.611016725683449,0,0.0,OPTIMAL,479578.7818493992
