cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
-1340.7613438587373,90.141,7.568625214386444,74.14605549462759,3.749130480567882,-0.5690530940395405,-0.526614824767768,0,-1.8964113695905558e-7,OPTIMAL,480007.8212771227
