B_feedback
0.35
0.067
0.348
0.10999999999999999
0.12051952972214271
0.055
0.055
0.055
0.055
0.055
0.055
0.055
0.055
0.072
0.072
0.072
0.072
0.072
0.072
0.072
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.09
0.066
0.066
0.066
0.066
0.066
0.066
0.066
0.066
0.093
0.093
0.093
0.093
0.093
0.093
0.064
0.064
0.064
0.064
0.064
0.064
0.078
0.078
0.078
0.078
0.078
0.078
0.078
0.078
0.078
0.078
0.30500000000000005
0.083
0.083
0.083
0.083
0.083
0.083
0.083
0.083
0.020999999999999998
0.063
0.063
0.063
0.063
0.002
0.002
0.002
0.002
0.04699999999999999
0.068
0.068
0.068
0.068
0.068
0.068
0.068
0.068
0.14400000000000002
0.219
0.066
0.066
0.066
0.091
0.019000000000000003
0.012000000000000004
0.012000000000000004
0.066
0.066
0.066
0.066
0.066
0.066
0.066
0.066
0.066
0.073
0.073
0.073
0.073
0.073
0.073
0.083
0.083
0.083
0.083
0.083
0.083
0.08
0.08
0.093
0.093
0.093
0.093
0.069
0.069
0.069
0.069
0.069
0.051
0.051
0.051
0.218
0.09
0.037
0.037
0.004
0.08700000000000001
0.08700000000000001
0.08700000000000001
0.08700000000000001
0.08700000000000001
0.08700000000000001
0.08700000000000001
0.08700000000000001
0.258
0.038000000000000006
0.07
0.07
0.07
0.07
0.07
0.07
0.11199999999999999
0.11199999999999999
0.11199999999999999
0.075
0.075
0.075
0.075
0.075
0.075
0.068
0.081
0.081
0.081
0.081
0.081
0.081
0.053
0.053
0.053
0.053
0.249
0.075
0.0
0.082
0.082
0.082
0.082
0.082
0.082
0.082
0.082
0.128
0.128
0.128
0.128
0.128
0.128
0.128
0.128
0.128
0.047999999999999994
0.047999999999999994
0.047999999999999994
0.047999999999999994
0.047999999999999994
0.047999999999999994
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
