cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
13566.591912516691,37.672,0.0,33.88951952972207,-0.43358280181087294,8.603283364802127,8.66874882588926,0,0.0,OPTIMAL
