cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
19043.8906600054,34.282,0.0,10.927055494627563,-0.1974295907880786,9.199185531931414,9.271611811102922,0,0.0,OPTIMAL
