cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
21972.105215375188,31.235,6.0002448990874075,43.00905549462755,-3.7364332668437044,8.361380489080684,8.437828423723191,0,6.653949103171833e-8,OPTIMAL
