cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
5504.096503323754,34.859,3.23519895885329,43.02405549462752,3.6851252369446375,2.7833174845106052,2.8327825544641043,0,6.287123318361168e-7,OPTIMAL
