P_gen,Q_gen,v,theta,P_gen_star,Q_gen_star,v_star,theta_star
0.697050060751589,3.4513387227236003,1.0,0.0,0.697050060751589,3.614116798273061,1.0,0.0
0.3665070987057193,3.70527091387066,1.0409735517140704,0.010971573944334567,0.5115905054633106,3.875426823026275,0.9209163135556908,0.010761472880807376
0.0,0.0,1.0347017437025374,0.010470653594571694,0.0,0.0,0.9178864669865578,0.010538681385011947
0.0,0.0,1.0,0.005489862314086825,0.0,0.0,1.0,0.004624955021473079
