P_gen,Q_gen,v,theta,P_gen_star,Q_gen_star,v_star,theta_star
2.4473302586147856,0.989402904841107,1.0,0.0,2.4473302586147856,0.9894029048409715,1.0,0.0
1.428399779451114,1.1585892340682662,0.9781404527231148,-0.011035558053532448,1.4283997794515915,1.1585892340683581,0.9781404527231147,-0.011035558053518645
0.0,0.0,0.971385128873423,-0.0237291946359515,0.0,0.0,0.9713851288734228,-0.023729194635942738
0.0,0.0,1.0,0.024851727899724337,0.0,0.0,1.0,0.024851727899748283
