Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.852333160005637,0.06975175496164378,0,0.11183330330090752,-0.08333316000563701,0.2883544126685351,11655.932716952491,3.770724058151245
feeder2,1.9143331595619197,0.09155,0,0.11503330317049314,-0.08333315956191989,0.2883544126685351,11655.932716952491,3.770724058151245
feeder3,2.2243331512641604,-0.10705,0,0.16423330143775394,-0.08333315126416048,0.2883544126685351,11655.932716952491,3.770724058151245
feeder4,1.3863331514225614,-0.06515,0,0.16103330149759437,-0.08333315142256155,0.2883544126685351,11655.932716952491,3.770724058151245
feeder5,1.906333151787564,0.0526653046648943,0,0.15903330153667306,-0.08333315178756388,0.2883544126685351,11655.932716952491,3.770724058151245
feeder6,3.0643331174802064,0.14905,0,0.23523329615119665,-0.08333311748020655,0.2883544126685351,11655.932716952491,3.770724058151245
feeder7,1.7703331543698508,-0.08435000000000001,0,0.14003330207846704,-0.08333315436985075,0.2883544126685351,11655.932716952491,3.770724058151245
feeder8,2.7283331302188047,-0.13225,0,0.2021332973903946,-0.08333313021880487,0.2883544126685351,11655.932716952491,3.770724058151245
feeder9,1.245333151990769,0.04008127217376344,0,0.15633330160885756,-0.08333315199076909,0.2883544126685351,11655.932716952491,3.770724058151245
feeder10,1.281333169604532,-0.0599,0,0.08723330660944706,-0.08333316960453199,0.2883544126685351,11655.932716952491,3.770724058151245
feeder11,2.1713331546883485,0.1044,0,0.13903330216457985,-0.08333315468834837,0.2883544126685351,11655.932716952491,3.770724058151245
feeder12,1.9483331698827466,-0.09325,0,0.07883330678830779,-0.08333316988274664,0.2883544126685351,11655.932716952491,3.770724058151245
