Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.960159535528009,0.06550112665353361,-0.0,0.006809550495960997,-0.08315953552800932,0.0,0.0,26.238380477281062,77.75306748100955,1.515,5344.223760486005,5341.956366315182,0.013961909005610439,8.63549150167107,-0.005477539434618056
feeder2,1.945159535528009,0.09310000000000002,-0.0,0.006809550495960617,-0.08315953552800878,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,5341.50796580997,0.020069664079051006,10.354293191701732,-0.006310902690317488
feeder3,2.319159535528009,-0.11180000000000001,-0.0,0.006809550495960691,-0.08315953552800891,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,5341.360737081112,0.009837063069612493,7.24859578390826,-0.0003376984086399112
feeder4,1.4091595355280082,-0.06630000000000001,-0.0,0.006809550495961186,-0.08315953552800823,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
feeder5,2.149157260692284,0.05508401123118217,-0.0,0.006810472991366243,-0.08315726069228413,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
feeder6,3.2441572606922864,0.15805000000000002,-0.0,0.006810472991366101,-0.08315726069228631,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
feeder7,1.9651572606922847,-0.0941,-0.0,0.006810472991366144,-0.08315726069228488,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
feeder8,2.9931572606922834,-0.14550000000000002,-0.0,0.006810472991366136,-0.08315726069228332,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
feeder9,1.430159259209432,0.04189380155052187,-0.0,0.006812110952403754,-0.08315925920943212,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
feeder10,1.416159259209432,-0.06665,-0.0,0.006812110952403901,-0.08315925920943212,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
feeder11,2.296159259209434,0.11065000000000001,-0.0,0.006812110952403635,-0.08315925920943404,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
feeder12,2.1041592592094367,-0.10105,-0.0,0.006812110952403788,-0.08315925920943688,0.0,0.0,26.238380477281062,77.75306748100955,1.515,0.0,0.0,0.0,0.0,0.0
