Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,3.105713029168949,0.08958376360996836,-0.0,0.026683009808506623,0.08328697083105074,0.0,0.0,27.629738656287195,83.85625682183165,1.718,5345.211678503325,5342.853467578164,0.015020161994564045,8.957845949687918,-0.0023321414843544574
feeder2,1.8967130291689491,0.099,-0.0,0.026683009808505763,0.08328697083105074,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,5342.299239019099,0.023000436982471825,11.085910858467336,-0.0036184702612893586
feeder3,2.488713029168949,-0.12860000000000002,-0.0,0.02668300980850818,0.08328697083105072,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,5342.2104693000165,0.01077149418711314,7.58598184813194,0.0016468678783685589
feeder4,1.4647130291689492,-0.07740000000000001,-0.0,0.0266830098085049,0.08328697083105076,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
feeder5,2.3657144155549714,0.07133315172234167,-0.0,0.02667484481373349,0.08328558444502834,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
feeder6,3.4197144155549717,0.17515000000000003,-0.0,0.026674844813733944,0.08328558444502834,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
feeder7,2.0887144155549717,-0.10860000000000002,-0.0,0.026674844813734305,0.08328558444502834,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
feeder8,3.2087144155549714,-0.1646,-0.0,0.026674844813733695,0.08328558444502834,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
feeder9,1.4977092614978358,0.05552089635396573,-0.0,0.026630610896244536,0.08329073850216412,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
feeder10,1.502709261497836,-0.07930000000000001,-0.0,0.02663061089624512,0.08329073850216412,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
feeder11,2.383709261497836,0.12335000000000002,-0.0,0.0266306108962432,0.08329073850216416,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
feeder12,2.1997092614978357,-0.11415,-0.0,0.026630610896246115,0.08329073850216412,0.0,0.0,27.629738656287195,83.85625682183165,1.718,0.0,0.0,0.0,0.0,0.0
