Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.792333283491269,0.06685846194163744,0,0.14655550743717255,-0.0833332834912689,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder2,1.8923332832934232,0.09045,0,0.1497555073172459,-0.08333328329342315,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder3,2.1673332801087475,-0.10420000000000001,0,0.19895550088878874,-0.0833332801087473,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder4,1.3513332803061298,-0.0634,0,0.19575550109850354,-0.08333328030612974,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder5,1.8523332803660741,0.04991739376813656,0,0.19375550141311354,-0.08333328036607413,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder6,2.9460001363076116,0.14730000000000001,0,0.24999997568610563,-13630761153127224e-23,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder7,1.728333281665249,-0.08225,0,0.17475550361829217,-0.08333328166524889,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder8,2.6693332031241916,-0.1293,0,0.23685548469285253,-0.0833332031241919,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder9,1.1993332806287178,0.03952748991619651,0,0.19105550143750522,-0.0833332806287177,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder10,1.2553332849526746,-0.0586,0,0.12195551128514177,-0.08333328495267472,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder11,2.117333281725643,0.1017,0,0.17375550365982897,-0.08333328172564325,0.4767828441125651,12145.877563267231,0.45671510696411133
feeder12,1.897333285421398,-0.0907,0,0.11355551221381786,-0.08333328542139795,0.4767828441125651,12145.877563267231,0.45671510696411133
