Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.8403275513956476,0.055510762991492796,-0.0,0.11801601986553535,-0.08332755139564732,0.0,0.0,23.6711805021003,55.64700016368746,2.0,5345.131611058876,5343.017979772853,0.012083895377000246,8.03491429990612,-0.0036038930094239806
feeder2,1.8423275513956472,0.08795,-0.0,0.11801601986553521,-0.08332755139564732,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,5342.702679896056,0.015983673155915996,9.24143178494656,-0.004116069752180001
feeder3,2.0983275513956157,-0.10075,-0.0,0.11801602008576435,-0.08332755139561575,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,5342.601363704639,0.007654429020705942,6.394834417247619,0.00039082766596601053
feeder4,1.2523275513956171,-0.05845,-0.0,0.11801602007587096,-0.08332755139561716,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
feeder5,1.7893275003345581,0.03573219588256121,-0.0,0.11801598690154581,-0.08332750033455807,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
feeder6,3.124327500332796,0.15205000000000002,-0.0,0.11801599911340337,-0.08332750033279607,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
feeder7,1.6803275003345728,-0.07985,-0.0,0.11801598679920425,-0.08332750033457284,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
feeder8,2.645327500333424,-0.1281,-0.0,0.11801599475916552,-0.08332750033342434,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
feeder9,1.1123275663940988,0.026510316145847347,-0.0,0.11801577495843325,-0.08332756639409895,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
feeder10,1.2193275663999386,-0.056799999999999996,-0.0,0.11801573399761965,-0.0833275663999386,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
feeder11,2.222327566394107,0.10694999999999999,-0.0,0.11801577489984044,-0.08332756639410731,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
feeder12,1.8393275664014654,-0.0878,-0.0,0.11801572328565467,-0.08332756640146549,0.0,0.0,23.6711805021003,55.64700016368746,2.0,0.0,0.0,0.0,0.0,0.0
