Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,3.6631455224280156,0.13031907691605848,0.2875441995840031,0.14552533275064747,0.08331027798798107,0.0,0.0,30.900148402958145,156.40500351955203,1.875,5348.430565786939,5345.68851280709,0.020193344710301226,10.3915689518765,0.0018984089028456677
feeder2,2.008379941264231,0.11359999999999999,0.18030978074778692,0.14552533275061327,0.08331027798798156,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,5345.221683342505,0.027779186386835512,12.18838173685935,0.0006836289674362862
feeder3,3.0045021590342866,-0.1656,0.22418756297773104,0.14552533275069568,0.08331027798798209,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,5345.1376457161905,0.01294541182157934,8.320197714222298,0.003083649275087098
feeder4,1.7128606671129931,-0.09670000000000001,0.1378290548990251,0.14552533275064136,0.0833102779879818,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
feeder5,2.698587497414832,0.08483601344927877,0.19510226510728046,0.1455377656858088,0.08331023747788772,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
feeder6,3.731384131766026,0.20695000000000002,0.324305630756086,0.1455377656857987,0.0833102374778884,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
feeder7,2.2899104931895584,-0.12755000000000002,0.17777926933255436,0.14553776568578775,0.08331023747788771,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
feeder8,3.4648119154302135,-0.19145,0.2808778470918991,0.1455377656857517,0.08331023747788767,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
feeder9,1.6668028319304524,0.06588289660540982,0.1198868840450853,0.1455437327688938,0.0833102840244623,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
feeder10,1.6640785923239942,-0.0942,0.13661112365154324,0.1455437327688803,0.08331028402446242,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
feeder11,2.5988340617355177,0.14495,0.21685565424002037,0.14554373276890525,0.08331028402446201,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
feeder12,2.3879044758770878,-0.13305,0.1897852400984501,0.14554373276888977,0.0833102840244621,0.0,0.0,30.900148402958145,156.40500351955203,1.875,0.0,0.0,0.0,0.0,0.0
