Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.745333229682723,0.06409793112596238,0,0.091,-0.083333229682723,1.652771176181357,11106.990208676703,0.4472019672393799
feeder2,1.8713332297675769,0.08940000000000001,0,0.0942,-0.08333322976757689,1.652771176181357,11106.990208676703,0.4472019672393799
feeder3,2.1133332282371424,-0.10149999999999999,0,0.1434,-0.08333322823714248,1.652771176181357,11106.990208676703,0.4472019672393799
feeder4,1.31833322827678,-0.061750000000000006,0,0.1402,-0.08333322827677986,1.652771176181357,11106.990208676703,0.4472019672393799
feeder5,1.8143332283719007,0.0473602620746347,0,0.1382,-0.08333322837190067,1.652771176181357,11106.990208676703,0.4472019672393799
feeder6,3.0163332268808807,0.14665,0,0.2144,-0.08333322688088066,1.652771176181357,11106.990208676703,0.4472019672393799
feeder7,1.6983332286756263,-0.08075,0,0.1192,-0.08333322867562637,1.652771176181357,11106.990208676703,0.4472019672393799
feeder8,2.617333227425834,-0.1267,0,0.1813,-0.0833332274258342,1.652771176181357,11106.990208676703,0.4472019672393799
feeder9,1.1583332284265913,0.03920808563327384,0,0.1355,-0.08333322842659129,1.652771176181357,11106.990208676703,0.4472019672393799
feeder10,1.2323332366743611,-0.05745,0,0.0664,-0.08333323667436109,1.652771176181357,11106.990208676703,0.4472019672393799
feeder11,2.060333228748269,0.09885000000000001,0,0.1182,-0.08333322874826894,1.652771176181357,11106.990208676703,0.4472019672393799
feeder12,1.8523332367767473,-0.08845,0,0.058,-0.08333323677674738,1.652771176181357,11106.990208676703,0.4472019672393799
