Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,3.4476808746531002,0.10743197291023705,-0.0,0.04859959301855192,0.08331912534690011,0.0,0.0,30.27879767539676,94.49508107863407,1.672,5347.374319565685,5344.778258322632,0.01813170976165085,9.845130407517344,0.00039088436251851215
feeder2,1.9866808746530997,0.1035,-0.0,0.04859959301854802,0.0833191253469001,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,5344.183972930988,0.027523300188308477,12.130382739909816,-0.0010090477131160843
feeder3,2.7696808746531003,-0.14265000000000003,-0.0,0.0485995930185509,0.08331912534690011,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,5344.0879964722335,0.012896950367492296,8.3032845279696,0.003092527947071486
feeder4,1.6386808746530999,-0.08610000000000001,-0.0,0.04859959301855051,0.08331912534690011,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
feeder5,2.610682279908007,0.08445040991482361,-0.0,0.04859921848010589,0.08331772009199298,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
feeder6,3.668682279908007,0.1876,-0.0,0.04859921848010499,0.08331772009199298,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
feeder7,2.3226822799080074,-0.12030000000000002,-0.0,0.048599218480105705,0.083317720091993,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
feeder8,3.5246822799080073,-0.1804,-0.0,0.0485992184801045,0.08331772009199298,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
feeder9,1.722679123900913,0.05966480118157434,-0.0,0.04860003582115986,0.08332087609908716,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
feeder10,1.639679123900913,-0.08615,-0.0,0.04860003582116197,0.08332087609908716,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
feeder11,2.570679123900913,0.1327,-0.0,0.048600035821159945,0.08332087609908716,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
feeder12,2.367679123900913,-0.12255,-0.0,0.04860003582116497,0.08332087609908718,0.0,0.0,30.27879767539676,94.49508107863407,1.672,0.0,0.0,0.0,0.0,0.0
