Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.802333131682377,0.06695310129677912,0,0.13961107979697446,-0.0833331316823771,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder2,1.8973331316104578,0.0907,0,0.1428110796830411,-0.08333313161045763,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder3,2.178333108369905,-0.10475000000000001,0,0.19201107519129668,-0.08333310836990482,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder4,1.35833310907234,-0.06375,0,0.18881107534247518,-0.08333310907234026,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder5,1.8613331100068287,0.049982834851057256,0,0.18681107557921114,-0.08333311000682875,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder6,2.9509998281694267,0.14755000000000001,0,0.24999999000532006,17183057310354855e-23,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder7,1.7353331182763228,-0.0826,0,0.16781107709526527,-0.08333311827632284,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder8,2.6803330663544678,-0.12985,0,0.2299110624966469,-0.08333306635446769,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder9,1.2073331099035602,0.03968646094026922,0,0.18411107561220855,-0.08333310990356002,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder10,1.2593331368487115,-0.0588,0,0.1150110832144158,-0.08333313684871163,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder11,2.1273331175668826,0.10220000000000001,0,0.1668110771959221,-0.08333311756688266,0.24061031322764892,9845.42741386336,0.45836496353149414
feeder12,1.906333138413972,-0.09115000000000001,0,0.10661108401265353,-0.08333313841397205,0.24061031322764892,9845.42741386336,0.45836496353149414
