Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,-0.3177764027806187,-0.0010210388842913642,3.4688582416138942,0.13380141333396378,0.08191816116672454,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,4889.711962185759,4890.06087746047,6.93465944594677e-5,-0.5539944431474183,-0.10045143277847723
feeder2,0.023875484310660028,0.11405000000000001,2.1752063545226155,0.133801413333964,0.08191816116672465,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,4890.1542434136445,0.00016492665430690908,-0.8797967213010931,-0.10382076356526569
feeder3,-0.2984537086654986,-0.12440000000000001,2.7045355474987733,0.13380141333396314,0.08191816116672525,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,4890.3298479692385,0.00023204051692803798,-1.0566029305458846,-0.06524143306689438
feeder4,0.0383509830203662,-0.08915000000000001,1.66273085581291,0.13380141333396126,0.0819181611667238,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
feeder5,-0.27809268788716157,-0.024736356483505445,2.3536646525573133,0.13906782885568222,0.08242803532984824,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
feeder6,-0.2417597230647725,0.18765,3.9123316877349232,0.1390678288556828,0.08242803532984938,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
feeder7,-0.2661070136459232,-0.09805000000000001,2.144678978316079,0.13906782885568375,0.08242803532984418,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
feeder8,-0.09385918590363236,-0.16885,3.388431150573785,0.1390678288556829,0.08242803532984695,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
feeder9,-0.24630380092050452,0.06070907693159486,1.433004220778816,0.13909986575662706,0.08229958014168835,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
feeder10,-0.01320107942404794,0.08510000000000001,1.6329014992823592,0.13909986575662656,0.08229958014168873,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
feeder11,-0.47335733848065564,-0.11005000000000001,2.5920577583389637,0.13909986575662872,0.08229958014169202,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
feeder12,-0.3237869098330264,-0.10135000000000001,2.2684873296913324,0.1390998657566294,0.08229958014169411,0.0,0.0,-2.490394094994396,31.198450360409286,1.813,0.0,0.0,0.0,0.0,0.0
