Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,1.7421272503876546,0.0686015272033971,0,0.16738777678954975,-0.08333181639877207,7609.1368826314365,2.867601156234741
feeder2,1.5920089465252127,-0.07543378065959398,0,0.17058888888888893,-0.08333333333333337,7609.1368826314365,2.867601156234741
feeder3,2.216876576605992,0.10667716216363293,0,0.21978888888888892,-0.08333333333333337,7609.1368826314365,2.867601156234741
feeder4,2.3634813243203303,-0.11400739954934985,0,0.21658888888888891,-0.08333333333333337,7609.1368826314365,2.867601156234741
feeder5,2.3143078402382655,0.021382697619213215,0,0.21458338034263194,-0.0833117725673348,7609.1368826314365,2.867601156234741
feeder6,3.7789789106134313,0.188968018701097,0,0.2429296988262765,0.0003814634085085311,7609.1368826314365,2.867601156234741
feeder7,2.0744379189686426,-0.09955522928176547,0,0.19558888888888892,-0.08333333333333337,7609.1368826314365,2.867601156234741
feeder8,2.77101134145928,-0.13856963995637264,0,0.24292969835155218,0.0003814576681726578,7609.1368826314365,2.867601156234741
feeder9,2.5292210250778133,0.06945550048965461,0,0.21188777176107823,-0.08333181061349215,7609.1368826314365,2.867601156234741
feeder10,1.4424259045008858,0.06795462855837762,0,0.1427888888888889,-0.08333333333333337,7609.1368826314365,2.867601156234741
feeder11,2.0666626226707603,-0.09916646446687136,0,0.19458888888888892,-0.08333333333333337,7609.1368826314365,2.867601156234741
feeder12,1.0842623148920487,-0.050046449077935776,0,0.13438888888888892,-0.08333333333333337,7609.1368826314365,2.867601156234741
