Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,2.69932402501386,0.055043413962553064,-0.0,0.09733334317635321,-0.08332402501385998,0.0,0.0,22.88779113467382,85.60033884368009,1.953,5346.767492979599,5344.709239115009,0.011414142820605072,7.8108112463755,-0.0018938493754191233
feeder2,1.82932402501386,0.0873,-0.0,0.0973333431763304,-0.08332402501385998,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,5344.430426273855,0.014742723862702891,8.877251327646276,-0.0023475872885930994
feeder3,2.0203240058446297,-0.09685,-0.0,0.09737186277836056,-0.08332400584462964,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,5344.311956769189,0.007191242276841149,6.199728560652044,0.0010282189210809613
feeder4,1.2603240070449122,-0.058850000000000006,-0.0,0.09736953046458563,-0.08332400704491208,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
feeder5,1.7493240103366037,0.04174691553944987,-0.0,0.09734740877793667,-0.08332401033660373,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
feeder6,2.9323230268557596,0.14245000000000002,-0.0,0.1179887234410103,-0.08332302685575933,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
feeder7,1.6323240174049756,-0.07745,-0.0,0.0973327073761641,-0.08332401740497569,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
feeder8,2.561323226370851,-0.12390000000000001,-0.0,0.11115363546553679,-0.0833232263708511,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
feeder9,1.1103240364297835,0.0314954491531073,-0.0,0.09734178930030751,-0.08332403642978355,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
feeder10,1.194324185323913,-0.05555,-0.0,0.09418591097680372,-0.083324185323913,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
feeder11,2.0893240404034756,0.1003,-0.0,0.09733348062656644,-0.08332404040347591,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
feeder12,1.8043243797701838,-0.08605000000000002,-0.0,0.08583516240511307,-0.08332437977018377,0.0,0.0,22.88779113467382,85.60033884368009,1.953,0.0,0.0,0.0,0.0,0.0
