Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.894333142206478,0.07291455139644176,0,0.091,-0.08333314220647833,0,11346.983486362926,3.876260995864868
feeder2,1.9253331417761412,0.09210000000000002,0,0.0942,-0.08333314177614126,0,11346.983486362926,3.876260995864868
feeder3,2.264333129771136,-0.10905000000000001,0,0.1434,-0.08333312977113606,0,11346.983486362926,3.876260995864868
feeder4,1.408333130557126,-0.06625,0,0.1402,-0.08333313055712614,0,11346.983486362926,3.876260995864868
feeder5,1.9513331315361788,0.054992920710009996,0,0.1382,-0.08333313153617865,0,11346.983486362926,3.876260995864868
feeder6,3.1013330574109768,0.1509,0,0.2144,-0.0833330574109769,0,11346.983486362926,3.876260995864868
feeder7,1.8093331373818646,-0.0863,0,0.1192,-0.08333313738186464,0,11346.983486362926,3.876260995864868
feeder8,2.7673330782504535,-0.1342,0,0.1813,-0.08333307825045318,0,11346.983486362926,3.876260995864868
feeder9,1.2803331311089332,0.041080294745490735,0,0.1355,-0.08333313110893308,0,11346.983486362926,3.876260995864868
feeder10,1.3013331492961149,-0.0609,0,0.0664,-0.083333149296115,0,11346.983486362926,3.876260995864868
feeder11,2.207333136721834,0.10620000000000002,0,0.1182,-0.08333313672183393,0,11346.983486362926,3.876260995864868
feeder12,1.9833331496785906,-0.095,0,0.058,-0.08333314967859082,0,11346.983486362926,3.876260995864868
