Feeder,Pf,QF,Pg,B,R,P_rsrv,B_rsrv,P_0,Cost,time,v_0,v,l,P_hat,Q_hat
feeder1,0.6204588947375957,0.08100225701677488,3.140212362196542,0.22898311932588272,0.08332874306586197,0.0,0.0,3.202914325641446,52.91314738161793,1.672,5208.756371744005,5208.467003345486,0.0003716425199190982,1.3858952357423955,-0.03892455322243692
feeder2,0.21354798733981567,0.11330000000000001,1.9691232695943224,0.22898311932585677,0.08332874306586197,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,5208.537178670737,0.00024711179733280205,1.1274803438765695,-0.03976794027603931
feeder3,0.3733684239858422,-0.14525,2.4483028329482956,0.22898311932593116,0.08332874306586197,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,5208.55935932375,9.328874239706756e-5,0.6895387460224811,-0.025676075055610408
feeder4,0.17847060668491538,-0.08835,1.5052006502492226,0.22898311932587337,0.08332874306586197,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
feeder5,0.20299695986665373,0.05423393244483776,2.130674281117056,0.22899564987762533,0.08332875901629026,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
feeder6,0.29500111452768235,0.196,3.5416701264560273,0.22899564987758525,0.08332875901629026,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
feeder7,0.22518312734733553,-0.1125,1.9414881136363742,0.22899564987759088,0.08332875901629026,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
feeder8,0.4042663429884417,-0.17775000000000002,3.067404897995268,0.22899564987756996,0.08332875901629026,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
feeder9,0.06185167803496247,0.041083452478215515,1.2968196313447145,0.2290011748224626,0.08332869062032303,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
feeder10,0.14195171447901764,-0.08515,1.4777195949006594,0.22900117482246912,0.08332869062032303,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
feeder11,0.2789483479547834,0.13540000000000002,2.345722961424894,0.22900117482247415,0.08332869062032303,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
feeder12,0.20676843719663293,-0.11715,2.052902872183044,0.22900117482247279,0.08332869062032303,0.0,0.0,3.202914325641446,52.91314738161793,1.672,0.0,0.0,0.0,0.0,0.0
