Feeder,Pf,QF,Pg,B,R,Cost,time
feeder1,1.8384956613634404,0.05227214294528906,0,0.16044343953392678,-0.08333204706747555,8556.890821989757,2.8704490661621094
feeder2,1.6674738045807196,-0.0792070235623693,0,0.16364444444444448,-0.08333333333333337,8556.890821989757,2.8704490661621094
feeder3,2.3274638588379415,0.11220652627523041,0,0.21284444444444447,-0.08333333333333337,8556.890821989757,2.8704490661621094
feeder4,2.0435302046655908,-0.09800984356661288,0,0.20964444444444447,-0.08333333333333337,8556.890821989757,2.8704490661621094
feeder5,2.2188234498891597,0.034437498045254616,0,0.2076408027865586,-0.08331093067287998,8556.890821989757,2.8704490661621094
feeder6,3.7132453810413635,0.18570739872583705,0,0.24300491494922458,0.0009025934753770226,8556.890821989757,2.8704490661621094
feeder7,2.0400092988815564,-0.09783379827741116,0,0.18864444444444448,-0.08333333333333337,8556.890821989757,2.8704490661621094
feeder8,2.968160650126127,-0.14845318242069847,0,0.2430049482088724,0.0009029982878425713,8556.890821989757,2.8704490661621094
feeder9,2.3373413574019306,0.06363036434744375,0,0.20494343506636925,-0.08333204033650776,8556.890821989757,2.8704490661621094
feeder10,1.4573316865267802,0.06869991765967236,0,0.13584444444444446,-0.08333333333333337,8556.890821989757,2.8704490661621094
feeder11,1.9953963053230446,-0.09560314859948557,0,0.18764444444444447,-0.08333333333333337,8556.890821989757,2.8704490661621094
feeder12,1.0133064125634634,-0.04649865396150651,0,0.12744444444444447,-0.08333333333333337,8556.890821989757,2.8704490661621094
