Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.8803331760669626,0.07204294372819423,0,0.09794443561457948,-0.0833331760669626,0.2786743221363082,11194.8564701867,3.671077013015747
feeder2,1.9213331752368554,0.09190000000000001,0,0.10114443556716256,-0.08333317523685531,0.2786743221363082,11194.8564701867,3.671077013015747
feeder3,2.2503331651331937,-0.10835,0,0.15034443502962602,-0.08333316513319375,0.2786743221363082,11194.8564701867,3.671077013015747
feeder4,1.4013331655145203,-0.0659,0,0.14714443504819147,-0.08333316551452025,0.2786743221363082,11194.8564701867,3.671077013015747
feeder5,1.935333165653274,0.054451327754548196,0,0.14514443505430422,-0.08333316565327391,0.2786743221363082,11194.8564701867,3.671077013015747
feeder6,3.087333134064409,0.1502,0,0.22134443371386756,-0.08333313406440905,0.2786743221363082,11194.8564701867,3.671077013015747
feeder7,1.7943331688692623,-0.08555000000000001,0,0.12614443521563745,-0.08333316886926229,0.2786743221363082,11194.8564701867,3.671077013015747
feeder8,2.754333141390943,-0.13355,0,0.18824443388963982,-0.08333314139094308,0.2786743221363082,11194.8564701867,3.671077013015747
feeder9,1.2683331661736725,0.0409032596160758,0,0.14244443507084123,-0.08333316617367248,0.2786743221363082,11194.8564701867,3.671077013015747
feeder10,1.2943331973687757,-0.06055000000000001,0,0.07334443675844887,-0.08333319736877573,0.2786743221363082,11194.8564701867,3.671077013015747
feeder11,2.195333169446276,0.10560000000000001,0,0.12514443524390956,-0.08333316944627589,0.2786743221363082,11194.8564701867,3.671077013015747
feeder12,1.9713331980967392,-0.0944,0,0.06494443680141443,-0.08333319809673924,0.2786743221363082,11194.8564701867,3.671077013015747
