cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
27189.496367842527,150.281,0.0,16.83499999999956,0.19537659607587027,0.0,10.369754526255731,0,0.0,OPTIMAL,452039.1673146663,1.7781320464374701
