cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
18778.373371188558,11.766,0.0,31.439999999999877,-3.7495141946913337,0.0,11.87752901403451,0,0.0,OPTIMAL,452749.301422564,0.0
