cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
13858.878805178665,319.359,0.0,103.61999999999983,-0.2431876652910718,0.0,8.743772116831966,0,0.0,OPTIMAL,483866.3264807358,1.8275959166355722
