cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
21242.95031100934,163.234,3.3044271994798224,179.1159999999998,-0.4756349677039074,3.3044271994798224,7.8156550077297045,0,-1.4029576111962427e-16,OPTIMAL,485269.08524744073,1.8217997869158713
