feeder_1,feeder_2,feeder_3
1.0374778661153519,1.0375499740656604,1.0374778661153519
1.0370255973815272,1.0373326515132546,1.0370255973815272
1.0373463830666045,1.0376764242869416,1.0373463830666045
1.0373441310197695,1.037521408849141,1.0373441310197695
1.0372516056901506,1.037567044523205,1.0372516056901506
1.0371792463633192,1.0372501210331055,1.0371792463633192
1.0372946103756528,1.0375327673465653,1.0372946103756528
1.0374738749584866,1.0376198235530032,1.0374738749584866
1.03745481232792,1.0376172674196793,1.03745481232792
1.03733998305942,1.0375301889832602,1.03733998305942
1.0374258057635943,1.037585662428715,1.0374258057635943
1.0372745806715071,1.037481574898441,1.0372745806715071
