cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
1075.036524597968,31.891,3.365566211234716,43.00905549462755,1.0882618119937393,6.93303173487093,5.845237006642505,0,1.4767707190443957e-7,OPTIMAL
