cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
709.3172730781346,31.969,5.3791204369650325,43.520055494627556,3.7491462882091664,6.24650956207554,2.4975960286483296,0,7.536072210712064e-9,OPTIMAL
