cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status
1453.9424952550457,28.953,4.292367447418569,12.383055494627536,1.4853362989242125,6.661886023384688,5.177243288227968,0,4.1154863517078866e-8,OPTIMAL
