cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
14714.288224971977,11.625,0.0,0.0,0.0,7.956886659029542,8.03181671668776,0,0.0,OPTIMAL,484330.07679432887
