cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
17213.075425564646,12.078,4.295619329008464,0.0,0.0,6.207448258343552,6.254751244754596,0,-1.0123657092769584e-6,OPTIMAL,488151.25372456573
