cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
10821.646404753727,10.391,7.341828129574032,0.0,0.0,3.070677428184014,3.1052070027987733,0,-5.680456300755494e-7,OPTIMAL,462399.67428737227
