cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
16262.338375148815,14.359,0.0,0.0,0.0,8.591889496461025,8.673247133412701,0,0.0,OPTIMAL,439041.1431767129
