cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
17768.882477396128,14.89,0.0,0.0,0.0,8.770757332556576,8.853454149175947,0,0.0,OPTIMAL,441530.1054295582
