feeder_1,feeder_2,feeder_3
1.041652779723808,1.041819808881431,1.041652779723808
1.0415927898769197,1.0418323886176108,1.0415927898769197
1.041624864492817,1.041789305894509,1.041624864492817
1.0415901333352542,1.04178846604615,1.0415901333352542
1.0416037116836634,1.0418032612871484,1.0416037116836634
1.0416174458567486,1.0417877723105027,1.0416174458567486
1.0416436011177168,1.0416846003825557,1.0416436011177168
1.0415739684516134,1.0417678598690396,1.0415739684516134
1.04157359014324,1.041668563975613,1.04157359014324
1.0415172775552506,1.0417990871607312,1.0415172775552506
1.0415955891936663,1.0416685164653203,1.0415955891936663
1.041546950554225,1.041709093371567,1.041546950554225
