cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
18925.99062374451,11.329,3.641121495312326,0.0,0.0,6.932215181906577,6.983760377765502,0,-4.1979212746753224e-7,OPTIMAL,488241.3001695658
