cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
35087.77920096973,12.828,0.0,0.0,0.0,11.643624546591944,11.74682932740868,0,0.0,OPTIMAL,449963.77629266697
